I,F,G,A,H,T
0,0,Male,61,189,244
179,0,Male,38,189,244
145,0,Male,26,189,217
105,105,Female,32,158,147
112,0,Male,51,189,159
120,0,Male,69,171,165
130,130,Male,50,180,196
145,0,Male,41,191,162
123,0,Female,22,144,260
113,0,Female,36,165,103
140,0,Female,29,173,20
127,0,Male,29,177,256
174,0,Female,23,175,204
130,0,Male,50,179,279
151,151,Female,45,178,121
154,0,Male,54,183,281
170,0,Female,29,175,246
169,0,Female,43,180,84
126,53,Female,31,169,83
134,0,Female,24,167,132
131,0,Male,10,150,230
146,0,Female,29,173,155
0,0,Female,31,161,221
180,180,Female,31,161,221
164,0,Female,38,180,126
107,0,Female,42,173,150
146,0,Female,24,167,296
150,0,Female,25,171,25
179,0,Male,40,181,31
112,0,Male,51,175,150
124,0,Female,19,152,122
115,0,Male,37,184,122
134,0,Female,28,171,226
111,0,Female,29,172,286
168,0,Female,24,170,147
0,0,Male,39,193,218
181,181,Male,39,193,218
158,0,Female,43,190,300
156,0,Female,36,159,62
0,0,Male,41,180,214
182,182,Male,39,180,214
138,0,Female,41,162,166
0,0,Female,23,180,239
183,183,Female,24,180,239
134,0,Male,29,168,223
108,0,Male,29,189,58
118,0,Male,36,175,201
119,119,Female,26,160,55
116,116,Female,25,160,255
120,120,Male,43,180,107
127,127,Female,28,177,129
139,0,Male,41,192,183
154,0,Male,37,192,158
131,0,Female,31,163,318
159,0,Female,26,176,234
0,0,Male,38,189,101
184,184,Male,39,189,101
169,169,Female,37,169,38
161,0,Male,42,180,279
0,0,Female,36,181,314
185,185,Female,37,181,314
176,0,Male,28,181,161
113,0,Female,27,162,249
114,0,Male,61,182,109
184,0,Male,36,189,180
0,0,Female,49,173,171
186,186,Female,37,173,171
151,0,Female,45,162,144
162,0,Male,48,179,256
145,0,Male,51,185,245
139,0,Male,39,188,123
142,0,Female,42,176,283
135,0,Female,34,178,62
111,0,Male,27,159,74
183,0,Female,25,155,297
110,0,Male,32,175,275
143,0,Female,33,165,34
160,0,Female,25,173,23
114,0,Male,42,168,296
112,0,Female,59,178,97
177,0,Male,43,166,21
151,0,Female,34,187,124
124,0,Female,28,161,0
175,175,Male,49,173,54
153,0,Female,27,169,237
169,0,Male,58,157,97
129,0,Male,38,199,218
121,121,Male,40,193,62
180,0,Female,19,165,76
132,0,Male,41,169,241
111,111,Female,36,175,187
104,0,Female,28,172,224
150,0,Female,27,160,208
186,0,Female,38,180,192
125,173,Male,35,187,218
109,0,Female,28,155,217
184,179,Female,0,177,323
161,0,Female,30,180,234
136,0,Female,41,168,42
142,0,Female,18,162,114
153,0,Male,34,167,92
183,0,Female,21,170,334
128,0,Female,0,189,334
143,0,Female,29,170,19
162,0,Female,27,190,179
172,0,Male,35,189,269
148,148,Male,33,177,307
0,0,Male,35,173,43
187,187,Male,35,173,43
142,0,Female,29,171,190
127,0,Female,37,172,14
134,0,Female,24,163,188
146,146,Female,21,175,154
120,0,Male,64,177,66
113,0,Female,39,168,205
123,0,Male,29,154,69
108,0,Female,21,187,134
148,148,Male,35,180,97
125,0,Female,40,204,135
144,0,Male,57,165,277
169,0,Female,43,171,232
184,0,Male,32,182,234
128,0,Female,29,179,327
176,0,Male,29,182,62
0,0,Female,48,155,145
188,188,Female,48,155,145
120,120,Male,49,175,224
0,0,Male,45,174,313
189,189,Male,45,174,313
159,159,Female,29,163,42
117,0,Male,30,172,95
189,0,Male,51,163,54
0,0,Female,38,165,62
190,190,Female,38,165,62
164,0,Female,27,167,206
175,175,Male,62,183,98
146,0,Female,27,168,63
158,0,Male,35,180,251
0,0,Female,33,175,184
191,191,Female,33,175,184
158,0,Male,32,186,304
104,0,Female,32,176,226
0,0,Male,32,188,306
192,192,Male,32,188,306
112,0,Female,42,173,147
106,106,Female,25,153,201
163,0,Male,26,186,306
172,11,Male,29,180,84
109,0,Female,34,163,41
136,0,Female,47,162,178
134,0,Female,30,174,246
157,0,Male,37,188,224
159,159,Female,29,177,197
158,0,Male,41,187,217
140,140,Female,28,172,55
139,0,Female,21,189,184
102,0,Female,27,173,89
147,0,Female,58,153,128
185,0,Female,37,172,112
132,0,Male,46,173,316
191,0,Female,37,184,241
145,0,Male,30,201,162
182,0,Male,38,176,4
105,0,Female,39,168,37
153,0,Female,32,157,80
128,0,Male,51,188,95
164,0,Female,22,171,41
0,0,Female,41,163,103
193,193,Male,50,163,103
0,0,Female,23,162,149
194,194,Female,23,162,149
162,0,Male,41,189,267
133,0,Female,59,181,298
144,0,Male,24,183,178
134,0,Female,27,179,119
122,0,Male,39,173,240
141,0,Female,34,173,105
177,177,Male,35,172,266
0,0,Male,44,179,197
195,195,Male,44,179,197
190,0,Female,39,181,212
0,0,Male,40,174,260
196,196,Male,40,174,260
157,0,Male,51,184,200
145,0,Male,32,199,173
105,0,Female,38,165,272
173,0,Female,33,176,252
173,0,Male,33,179,163
153,0,Female,20,167,44
183,0,Female,42,171,277
196,0,Female,27,173,42
193,0,Female,22,171,75
150,0,Female,23,160,307
119,0,Female,27,157,55
141,0,Female,36,175,46
174,0,Male,34,169,207
127,0,Female,26,162,84
110,0,Male,39,179,83
172,0,Male,37,191,257
126,0,Female,31,161,184
181,0,Male,52,184,334
0,0,Female,38,174,144
197,197,Female,38,174,144
145,0,Male,33,186,156
158,0,Male,33,179,180
112,0,Male,43,171,315
160,0,Male,28,163,52
111,0,Female,28,172,42
187,0,Male,32,185,150
103,0,Male,20,184,201
162,0,Male,58,180,275
109,109,Female,24,162,222
152,0,Female,27,179,183
197,0,Female,38,168,39
154,154,Male,39,186,65
181,0,Female,53,189,290
173,0,Male,35,182,281
156,0,Female,30,169,61
118,0,Male,53,173,202
110,0,Male,33,188,74
154,0,Male,46,170,24
168,0,Female,36,173,307
188,0,Female,27,157,90
170,0,Male,37,166,239
129,0,Male,25,196,322
118,0,Male,50,178,314
131,0,Female,47,146,144
140,0,Female,26,189,261
174,0,Female,29,168,47
114,0,Female,46,168,133
163,0,Female,44,191,197
112,0,Male,41,173,147
179,0,Male,53,191,267
111,111,Female,31,172,109
171,0,Female,31,161,286
179,0,Female,64,181,51
173,0,Male,29,187,103
163,0,Female,28,170,324
173,173,Male,44,187,303
190,0,Male,35,170,142
183,0,Female,27,160,43
110,0,Male,62,178,163
197,0,Female,53,158,26
159,159,Female,33,176,334
180,180,Female,31,165,62
186,0,Male,37,190,151
0,0,Female,12,147,97
198,198,Female,12,147,97
142,142,Female,30,170,63
162,0,Male,43,194,215
170,0,Female,28,168,115
178,0,Female,38,157,251
188,188,Female,29,156,7
119,119,Female,31,172,299
177,177,Male,42,175,135
143,0,Female,42,177,81
109,109,Female,35,175,102
187,0,Male,47,180,41
125,125,Male,25,191,325
142,142,Female,29,181,11
195,0,Female,42,184,98
185,0,Female,18,171,321
128,0,Male,58,182,92
158,0,Male,43,182,117
188,188,Female,37,160,211
161,0,Female,32,171,165
151,151,Female,36,174,290
148,148,Male,32,185,300
104,0,Female,31,158,71
126,0,Female,29,157,53
179,0,Male,65,174,154
197,0,Female,35,161,279
183,0,Female,19,162,204
150,0,Female,30,169,306
184,0,Male,37,175,205
192,0,Male,30,193,158
143,0,Female,28,164,201
120,0,Male,46,181,136
192,0,Male,16,186,211
146,0,Male,18,170,252
190,0,Female,22,162,57
127,127,Female,38,172,137
110,0,Male,36,171,64
0,0,Female,43,172,333
199,199,Female,43,172,333
125,125,Male,29,190,305
159,159,Female,27,175,241
102,0,Male,30,164,279
187,0,Male,47,186,242
183,183,Female,22,176,246
133,0,Female,53,179,83
194,0,Female,38,185,99
196,0,Female,15,164,179
108,0,Male,39,191,129
160,0,Male,35,161,34
115,0,Male,41,168,193
181,0,Female,51,178,224
165,0,Female,19,173,220
185,0,Female,28,170,268
159,159,Female,32,173,250
191,0,Female,24,172,248
168,168,Female,27,172,329
161,0,Female,26,173,77
160,0,Male,29,167,157
134,0,Female,28,175,88
114,0,Male,55,169,296
124,0,Male,58,148,125
151,0,Female,46,183,235
167,0,Female,39,155,19
148,148,Male,44,182,162
154,0,Male,50,187,168
119,0,Female,23,167,103
193,0,Female,35,164,274
186,0,Female,43,175,10
158,0,Male,41,182,288
176,176,Male,26,178,131
116,0,Female,30,166,31
144,0,Female,47,185,81
120,120,Male,50,186,43
128,0,Male,42,186,100
162,0,Male,47,190,106
145,0,Male,24,197,65
164,0,Female,24,173,225
179,0,Male,67,189,246
138,0,Female,29,173,68
152,0,Male,41,180,224
133,0,Male,64,173,158
162,0,Male,57,183,34
143,0,Female,22,162,89
118,0,Male,37,188,38
132,0,Female,37,168,112
142,142,Female,36,178,68
143,0,Female,22,166,94
185,46,Female,27,173,282
124,0,Female,31,160,288
113,0,Female,40,156,144
179,0,Female,63,195,57
115,0,Male,44,185,180
191,0,Female,44,171,38
125,125,Male,28,192,202
157,0,Male,56,194,266
156,0,Female,43,175,155
123,123,Female,25,140,49
143,0,Male,26,170,323
104,0,Female,30,173,11
123,0,Female,36,151,1
163,0,Female,31,178,262
158,0,Male,31,184,271
102,168,Female,29,176,251
189,0,Male,31,179,106
166,0,Female,25,160,140
138,0,Female,21,151,107
143,0,Male,56,180,306
132,0,Male,36,181,334
119,0,Female,38,162,260
177,177,Male,38,168,114
129,0,Male,32,189,225
161,0,Female,36,176,162
141,0,Female,35,168,313
109,109,Female,28,148,66
122,0,Female,59,181,133
178,0,Female,45,162,145
111,111,Female,29,175,8
137,0,Male,55,184,266
140,140,Female,30,172,153
123,0,Female,24,151,121
127,127,Female,35,167,45
152,152,Female,17,183,253
0,0,Male,32,182,104
200,200,Male,32,182,104
159,159,Female,26,159,152
188,188,Female,35,157,287
144,144,Male,53,180,280
118,118,Male,39,177,102
178,178,Female,39,164,306
155,0,Female,30,166,102
112,0,Male,52,183,77
142,142,Female,34,181,229
170,0,Male,37,175,190
118,0,Male,30,194,269
147,0,Female,43,157,263
120,0,Female,40,192,232
129,129,Male,34,194,153
163,0,Female,27,176,300
139,139,Male,34,197,326
198,0,Male,33,143,287
123,123,Female,27,166,72
154,0,Male,46,173,66
154,0,Male,38,170,203
154,0,Male,68,179,128
118,0,Female,13,176,307
124,0,Male,54,156,279
144,144,Male,55,188,310
141,0,Male,39,172,158
163,0,Female,49,171,249
155,0,Female,30,184,116
145,0,Male,48,199,102
200,0,Female,50,187,53
132,125,Female,37,176,199
151,0,Male,30,169,217
103,0,Male,38,173,121
143,0,Female,27,180,152
112,0,Male,35,173,88
132,0,Female,38,179,110
144,0,Male,58,179,96
179,0,Male,58,182,11
119,0,Female,29,165,60
122,0,Male,35,183,191
179,0,Male,54,178,212
179,0,Male,59,180,250
180,0,Female,21,155,63
120,120,Male,48,178,323
112,0,Male,46,175,118
153,0,Female,13,183,177
188,188,Female,39,157,272
136,0,Male,48,164,29
161,0,Male,35,168,232
186,0,Male,56,179,288
127,0,Female,38,171,294
119,0,Female,45,158,214
165,0,Female,28,171,225
107,0,Female,51,170,321
194,0,Female,46,174,335
162,162,Male,26,182,19
195,0,Male,57,173,150
199,0,Female,28,174,207
159,0,Female,30,155,140
144,0,Male,58,184,188
186,0,Male,31,186,231
150,150,Female,28,168,313
127,0,Female,30,170,220
194,0,Female,35,176,287
149,0,Female,33,159,97
156,0,Female,29,160,155
184,184,Male,39,172,154
158,0,Male,43,180,168
119,119,Female,29,157,202
159,159,Female,28,170,165
129,0,Male,37,197,170
174,0,Female,27,174,101
175,175,Male,57,179,187
183,0,Male,31,165,302
198,198,Female,17,140,267
158,0,Male,38,183,189
170,0,Female,40,176,257
140,140,Female,42,177,153
118,0,Male,28,191,147
117,0,Male,45,179,221
140,0,Male,33,161,55
110,0,Male,61,192,243
159,0,Female,28,165,12
169,169,Female,27,163,161
156,0,Female,44,159,188
134,0,Female,27,172,109
155,155,Female,28,179,170
149,0,Female,28,153,60
117,0,Male,43,172,329
169,169,Female,37,160,240
140,140,Female,38,167,251
122,0,Male,41,175,324
147,0,Female,31,162,169
195,0,Male,39,171,43
123,0,Female,27,153,298
138,0,Female,23,176,52
156,156,Female,29,161,68
180,0,Female,39,169,42
150,0,Female,24,172,246
142,142,Female,29,177,264
119,0,Female,38,166,245
126,0,Female,34,169,102
191,0,Female,37,178,92
186,0,Male,34,182,6
161,0,Female,23,177,217
139,0,Male,25,191,80
142,0,Female,30,172,42
156,156,Female,24,159,177
153,0,Female,31,158,279
183,183,Female,32,157,183
178,178,Female,38,168,56
192,0,Female,33,187,144
148,0,Male,34,186,156
126,0,Female,48,169,296
113,0,Female,40,164,73
120,0,Male,59,181,227
199,0,Male,28,187,261
184,184,Male,39,171,16
198,0,Female,46,146,8
139,125,Male,33,195,296
133,91,Male,38,184,237
177,177,Male,49,177,179
154,154,Male,37,160,315
125,125,Male,35,185,75
195,0,Male,36,176,213
177,177,Male,49,186,218
153,0,Female,23,170,74
198,198,Female,44,151,87
169,0,Female,49,166,263
182,125,Male,37,175,102
148,0,Male,29,184,258
169,0,Female,41,164,18
114,0,Male,53,179,318
102,0,Female,29,170,272
174,0,Female,21,179,21
191,0,Female,20,179,0
142,142,Female,32,178,180
185,0,Female,42,183,32
174,0,Female,25,168,278
111,0,Female,28,168,316
143,0,Female,25,173,200
190,0,Female,39,172,127
144,0,Male,44,184,194
129,129,Male,21,193,76
186,0,Male,36,185,228
172,0,Male,24,179,311
121,0,Male,24,191,120
112,0,Male,43,181,74
191,0,Female,29,165,216
140,140,Female,33,174,317
127,127,Female,31,171,334
178,178,Female,40,169,276
178,178,Female,40,163,171
190,190,Female,61,172,42
145,0,Female,44,197,38
182,0,Male,37,191,112
159,159,Female,29,161,125
113,113,Female,33,168,195
119,0,Female,21,151,128
131,131,Female,26,154,332
152,0,Female,22,168,44
195,0,Male,53,173,289
138,0,Female,18,167,260
181,0,Male,38,190,75
194,0,Female,28,183,325
107,0,Female,40,169,34
124,0,Female,22,151,327
146,146,Male,30,175,247
120,0,Male,56,183,117
188,188,Female,37,164,265
193,0,Female,34,168,6
183,183,Female,27,162,152
128,0,Female,50,186,154
123,0,Female,46,154,300
145,0,Male,30,195,185
160,0,Female,32,178,324
134,0,Female,16,175,202
138,0,Female,49,169,233
175,0,Female,34,174,119
116,0,Female,23,155,232
120,120,Male,48,175,98
161,0,Female,29,171,199
137,0,Male,57,177,203
182,182,Male,35,176,266
188,188,Female,24,156,1
101,0,Male,21,177,87
140,140,Female,36,177,150
170,0,Female,29,171,277
165,165,Female,19,171,244
181,0,Male,36,187,42
143,0,Female,22,173,3
152,0,Female,32,175,185
151,0,Female,37,179,146
132,0,Male,25,171,173
158,0,Male,48,185,244
116,0,Female,41,170,199
115,0,Female,56,174,37
142,0,Female,30,175,270
166,0,Female,30,164,295
128,0,Male,39,184,37
149,0,Female,31,146,127
191,0,Female,32,173,256
155,155,Female,29,187,98
195,0,Male,35,165,69
170,0,Female,35,176,323
114,0,Male,56,174,3
183,0,Female,19,156,254
129,0,Male,26,194,231
129,129,Male,25,195,143
162,162,Male,32,188,263
172,0,Male,29,172,227
149,149,Female,36,163,181
181,0,Male,46,197,32
159,0,Female,40,176,324
126,126,Female,35,160,249
126,126,Female,33,172,303
169,0,Female,39,170,218
147,0,Female,21,159,143
161,0,Female,30,171,315
150,150,Female,27,162,112
150,150,Female,24,175,124
161,0,Female,49,161,113
199,0,Male,41,167,282
196,0,Female,40,162,225
179,0,Male,63,192,119
139,139,Male,37,188,89
119,119,Female,33,155,258
121,0,Male,36,173,180
113,0,Female,43,161,105
135,0,Female,37,177,118
102,0,Female,30,170,46
118,0,Male,41,176,151
101,0,Male,30,174,74
123,123,Female,26,156,193
119,119,Female,30,158,6
199,0,Male,69,178,243
116,0,Male,33,166,283
118,0,Male,60,193,90
120,0,Male,54,179,78
168,0,Female,40,169,135
113,0,Female,36,167,141
119,119,Female,28,148,207
114,0,Male,69,174,252
191,0,Female,54,173,314
166,0,Female,27,149,88
104,0,Female,28,166,254
122,0,Male,43,163,244
153,0,Male,24,159,21
123,123,Female,29,161,179
113,0,Female,37,156,172
192,0,Male,32,189,73
103,0,Female,21,171,310
154,0,Male,34,190,194
179,179,Male,62,184,257
109,109,Female,30,154,115
157,0,Male,42,191,294
177,177,Male,48,176,273
151,0,Female,25,181,80
189,0,Male,38,175,6
109,0,Female,32,156,12
143,0,Male,25,161,50
138,0,Female,27,163,132
168,168,Female,31,179,163
125,0,Male,46,185,157
108,0,Male,35,183,162
158,0,Male,38,195,251
194,0,Female,21,168,331
101,0,Male,22,173,266
143,0,Male,22,159,81
173,173,Male,29,180,243
190,0,Female,50,175,232
194,0,Female,41,180,79
104,0,Female,28,165,10
184,184,Male,35,177,169
101,0,Male,28,173,87
174,0,Female,30,185,219
127,0,Female,31,162,71
172,0,Male,32,180,230
129,0,Male,22,203,171
109,0,Female,39,170,224
157,0,Male,56,180,91
144,144,Male,49,192,37
153,0,Female,23,163,132
165,0,Female,28,165,1
186,0,Male,30,175,229
126,0,Female,42,160,158
162,162,Male,44,180,30
116,0,Female,24,158,3
176,0,Male,37,177,310
170,0,Female,34,172,53
109,109,Female,27,169,79
178,178,Female,33,164,129
135,0,Female,31,186,317
190,0,Female,48,174,142
146,0,Male,30,173,155
161,0,Female,31,187,176
114,0,Male,52,172,244
158,0,Male,27,176,170
124,0,Female,30,145,25
122,0,Male,32,166,42
176,0,Male,33,189,333
143,0,Female,24,171,209
195,0,Male,34,174,227
154,0,Male,42,174,179
141,0,Female,30,168,235
186,0,Male,29,177,179
199,0,Female,43,182,283
135,0,Female,29,176,169
142,0,Female,32,172,68
101,0,Male,40,167,191
110,0,Female,33,184,221
151,151,Female,45,164,148
109,109,Female,29,162,61
190,0,Female,41,174,243
143,0,Female,25,175,155
143,0,Female,22,179,195
123,0,Female,23,160,100
108,0,Male,49,180,332
163,0,Female,33,162,318
156,0,Female,26,163,224
178,0,Female,32,161,170
152,0,Male,26,182,89
114,0,Male,50,188,294
173,0,Male,34,166,92
120,0,Male,53,181,103
177,177,Male,44,165,163
103,103,Male,41,187,233
183,0,Female,35,170,87
175,0,Male,57,185,112
176,176,Male,36,179,29
101,0,Male,32,160,29
122,0,Male,44,180,240
118,0,Female,26,184,313
199,0,Male,46,175,36
119,0,Female,42,164,248
157,0,Male,38,176,211
193,0,Female,25,155,215
160,0,Male,34,178,5
177,177,Male,49,169,210
178,178,Female,38,156,86
123,0,Female,31,159,157
118,0,Male,26,183,107
124,0,Female,31,154,161
112,0,Male,38,177,196
186,0,Male,48,185,293
109,0,Female,33,166,160
194,0,Female,26,174,12
148,0,Male,36,179,276
155,155,Female,36,177,308
174,0,Female,27,182,226
119,0,Female,35,170,281
127,127,Female,30,165,280
161,0,Female,30,180,215
150,0,Female,28,170,260
189,0,Male,29,167,257
168,168,Female,26,177,128
184,0,Male,35,184,5
101,0,Male,39,181,318
180,0,Male,34,169,192
165,0,Female,25,165,305
145,0,Male,41,197,185
125,125,Male,41,192,60
173,0,Male,58,182,122
116,0,Female,26,163,291
187,187,Male,19,181,50
153,153,Female,30,165,48
114,0,Female,66,169,307
122,0,Male,30,178,309
142,142,Female,41,177,213
187,187,Male,27,181,290
169,169,Female,40,157,257
185,185,Female,27,174,142
158,0,Male,33,187,208
157,0,Male,34,194,321
159,159,Female,28,177,281
172,0,Male,30,181,114
104,104,Female,37,178,92
166,0,Female,32,156,197
126,126,Female,31,153,19
108,0,Male,66,189,231
104,104,Female,32,170,240
176,176,Male,30,182,164
123,0,Female,23,154,23
169,169,Female,31,166,85
126,0,Female,28,156,260
136,0,Female,27,172,23
106,0,Female,25,149,334
192,0,Male,31,197,107
126,0,Female,35,156,23
192,0,Female,34,189,141
108,0,Male,35,184,247
185,185,Female,23,169,158
131,0,Male,19,154,154
136,136,Female,36,168,235
194,0,Female,26,190,216
179,179,Male,68,174,27
109,109,Female,27,162,321
114,0,Male,57,166,279
126,126,Female,29,156,230
178,178,Female,37,159,290
111,111,Female,33,166,137
166,166,Female,20,157,57
124,0,Female,36,161,299
128,0,Male,49,177,243
200,0,Male,38,179,119
123,0,Female,26,160,207
174,0,Female,27,185,181
156,156,Female,30,159,218
181,0,Male,49,181,297
117,117,Male,29,182,138
155,155,Female,32,180,58
167,167,Female,35,155,143
148,148,Male,31,183,269
154,0,Male,48,184,280
151,0,Female,29,183,201
156,156,Female,33,165,42
149,0,Female,25,149,84
167,167,Female,46,149,106
119,0,Female,32,162,321
137,0,Male,69,181,150
158,0,Male,45,180,257
195,0,Male,48,176,249
166,0,Female,29,153,308
150,0,Female,40,177,324
157,157,Male,46,176,335
138,0,Female,21,171,23
162,162,Male,42,182,267
124,0,Male,37,137,179
159,159,Female,30,165,29
136,0,Female,61,162,210
169,0,Female,31,164,30
162,162,Male,41,188,147
149,0,Female,30,162,86
188,188,Female,44,165,300
195,0,Male,42,168,83
180,0,Female,26,169,250
200,0,Male,35,182,266
138,0,Female,30,164,296
191,0,Female,38,163,213
166,0,Female,26,160,108
122,0,Male,31,186,167
176,0,Male,41,175,182
192,0,Male,57,188,73
140,140,Female,33,186,60
181,0,Male,59,181,265
172,0,Male,39,185,232
200,0,Female,34,181,58
199,0,Male,46,179,124
143,0,Female,33,172,169
113,0,Female,31,157,47
182,0,Male,31,171,149
185,0,Female,25,163,16
165,0,Male,44,172,219
192,0,Female,43,194,219
129,0,Male,40,196,160
125,125,Male,35,186,36
112,0,Male,46,181,224
190,190,Female,51,181,171
147,0,Male,37,155,1
142,0,Female,28,174,68
123,123,Female,25,151,279
125,125,Male,36,186,101
127,0,Female,21,176,139
136,0,Male,37,158,4
182,0,Male,29,172,24
107,0,Male,25,171,307
167,0,Female,58,165,74
193,0,Male,56,165,192
156,0,Female,31,161,145
160,0,Male,26,168,139
148,148,Male,32,183,256
128,0,Male,50,184,40
178,178,Female,35,152,268
101,0,Male,20,179,314
116,0,Female,25,162,255
170,0,Female,35,177,296
137,0,Male,71,182,318
131,0,Male,27,162,65
164,0,Female,40,169,12
121,0,Male,30,185,7
118,0,Female,44,194,85
147,0,Female,25,158,41
122,182,Male,32,188,146
132,0,Female,46,189,141
128,0,Male,34,186,155
147,0,Female,35,154,117
119,0,Female,35,163,21
155,0,Female,25,186,329
173,173,Male,34,192,117
142,142,Female,28,167,87
121,121,Male,25,189,191
114,0,Male,60,171,271
117,117,Male,30,160,143
127,0,Female,27,167,254
110,0,Male,53,188,102
101,0,Male,28,168,172
105,0,Female,31,164,319
101,0,Female,20,182,145
105,105,Female,41,170,82
118,118,Female,30,194,34
143,0,Female,29,177,38
191,0,Female,40,182,121
166,0,Female,32,150,142
132,0,Male,33,182,256
138,0,Female,29,167,150
102,102,Female,29,180,44
136,0,Female,47,166,68
151,0,Female,62,171,254
151,0,Female,46,174,229
110,0,Male,37,171,30
169,0,Female,35,173,304
161,0,Female,32,169,207
143,0,Male,32,176,32
115,0,Male,36,178,244
187,0,Male,33,187,149
125,125,Male,36,189,4
169,0,Male,61,165,160
163,0,Female,32,170,173
174,0,Female,26,172,148
109,0,Female,39,162,266
157,0,Male,36,181,110
118,0,Male,36,183,90
164,164,Female,26,171,127
110,0,Male,60,190,109
189,0,Male,52,179,273
196,0,Female,38,170,194
151,0,Female,37,161,281
155,0,Female,27,176,276
142,142,Female,31,180,244
125,125,Male,41,206,209
116,0,Male,57,165,238
197,0,Female,29,164,246
167,0,Female,53,164,163
188,188,Female,31,153,265
113,0,Female,22,163,117
138,0,Female,27,159,295
110,0,Male,53,180,133
134,0,Female,31,179,29
159,0,Female,34,170,12
191,191,Female,32,169,307
131,111,Male,28,161,331
122,0,Male,28,190,318
190,190,Female,48,177,244
153,0,Female,29,165,202
116,0,Female,26,157,128
131,0,Female,24,157,1
119,0,Female,36,163,333
173,173,Female,38,180,228
147,147,Female,21,158,321
173,173,Male,31,173,327
120,120,Male,52,176,18
128,0,Male,47,179,62
159,159,Female,30,181,111
108,0,Male,47,179,5
150,0,Female,27,172,176
123,0,Female,29,154,235
196,0,Female,37,172,156
195,0,Male,52,170,99
184,0,Male,53,177,279
189,0,Male,38,171,43
126,0,Female,13,169,330
186,0,Female,36,184,212
134,0,Female,25,167,116
194,0,Female,22,173,16
190,0,Female,56,166,65
103,0,Male,57,169,266
158,0,Male,35,192,162
163,0,Female,27,178,184
163,0,Female,27,169,173
112,0,Male,42,167,231
192,0,Female,48,180,138
177,0,Male,57,161,127
190,0,Female,52,173,247
140,140,Female,32,190,227
172,0,Male,31,176,226
131,0,Female,33,163,135
163,0,Female,35,176,122
185,185,Female,26,171,199
175,175,Male,56,182,173
190,190,Female,43,165,16
160,0,Female,25,165,33
188,0,Female,48,152,222
142,0,Female,28,177,88
200,177,Male,42,188,224
182,182,Male,31,176,279
114,0,Male,49,182,146
148,0,Male,29,188,168
178,0,Female,44,158,299
124,0,Female,19,156,301
107,107,Female,36,169,12
136,136,Female,37,167,45
150,0,Female,25,165,208
171,171,Female,25,172,199
178,178,Female,36,151,109
129,0,Male,31,190,205
154,0,Male,37,175,273
156,156,Female,36,161,50
195,0,Male,48,165,245
146,0,Female,26,178,289
103,0,Male,41,183,12
150,0,Male,29,169,197
176,0,Male,25,181,327
115,0,Male,56,178,120
122,0,Male,37,183,101
121,0,Male,37,187,153
187,187,Male,27,193,211
146,0,Female,31,186,83
123,123,Female,23,151,170
132,0,Male,32,171,221
132,0,Female,27,171,25
194,0,Female,30,180,136
142,142,Female,46,177,257
160,0,Female,25,164,325
190,0,Female,45,181,71
148,148,Male,34,176,25
177,177,Male,48,176,191
121,0,Male,33,178,286
195,0,Female,55,160,177
168,0,Male,19,180,192
184,0,Male,46,178,282
135,0,Female,34,177,148
132,0,Female,22,183,334
132,0,Male,30,168,330
109,109,Female,27,169,175
159,0,Male,41,166,49
101,0,Female,9,172,180
168,0,Female,29,180,279
199,0,Male,45,186,163
116,0,Female,35,168,328
119,0,Female,35,163,171
111,111,Female,33,175,1
165,0,Female,19,175,270
125,0,Male,45,197,181
182,182,Male,36,164,290
132,132,Male,34,177,36
123,123,Female,27,160,179
136,0,Male,46,165,249
101,0,Male,30,170,8
126,0,Male,62,164,281
189,0,Male,37,170,323
187,187,Male,32,189,291
128,0,Male,58,183,250
130,130,Male,40,186,239
118,0,Male,42,181,209
105,0,Female,32,157,264
132,132,Male,30,178,296
156,156,Female,43,159,83
146,0,Female,24,170,59
196,0,Male,42,175,244
124,0,Female,30,164,238
116,0,Female,53,162,143
197,0,Female,32,160,77
172,0,Male,42,187,100
184,0,Male,37,183,180
103,103,Male,32,179,56
139,125,Male,29,186,53
119,0,Female,26,157,8
117,0,Female,49,168,226
146,0,Male,51,167,261
157,0,Male,50,189,191
182,182,Male,32,179,324
126,0,Male,48,164,59
156,156,Female,20,165,172
142,0,Female,34,173,61
153,153,Female,24,155,114
142,0,Female,34,161,265
117,0,Male,45,171,144
123,0,Female,27,169,137
166,0,Male,26,156,28
166,0,Female,38,151,213
157,0,Male,48,180,222
164,0,Female,29,160,60
146,0,Female,27,181,288
107,0,Female,39,173,258
161,161,Female,30,189,277
127,0,Female,29,154,312
116,116,Female,22,163,151
147,147,Female,32,155,68
119,0,Female,30,161,89
163,0,Female,28,162,39
138,0,Female,24,166,264
163,0,Female,46,173,99
108,0,Male,37,176,262
181,0,Male,60,187,130
169,0,Female,31,170,264
177,177,Male,49,177,174
196,0,Male,45,169,55
113,0,Female,51,160,325
197,0,Female,31,155,147
168,0,Female,32,166,45
182,0,Male,32,181,56
119,0,Female,41,159,87
163,0,Female,26,176,157
146,0,Female,15,158,15
151,0,Male,59,179,80
139,139,Male,43,191,109
168,168,Female,27,161,145
159,0,Female,46,195,259
178,178,Female,39,159,271
181,0,Male,61,188,271
176,0,Male,37,180,320
130,0,Male,40,180,207
118,0,Female,42,185,182
191,0,Female,44,175,303
115,0,Male,26,177,236
179,0,Male,58,185,311
193,193,Female,31,155,126
169,0,Female,27,174,150
