N,id,image,height,time,R
4681,151,151_24.jpg,"[163.6, 0.08]","['21:33:27', '5']",0
4682,186,186_16.jpg,"[181.5, 0.08]","['14:10:35', '6']",0
4683,147,147_18.jpg,"[160.6, 0.08]","['01:22:27', '4']",0
4684,159,159_31.jpg,"[167.5, 0.08]","['16:13:04', '1']",0
4685,145,145_22.jpg,"[192.8, 0.08]","['13:06:20', '3']",0
4686,199,199_16.jpg,"[173.4, 0.08]","['12:25:03', '4']",0
4687,196,196_11.jpg,"[171.8, 0.08]","['13:54:55', '7']",0
4688,200,200_13.jpg,"[174.8, 0.08]","['12:50:56', '3']",0
4689,124,124_22.jpg,"[149.0, 0.08]","['17:58:12', '4']",0
4690,152,152_16.jpg,"[176.6, 0.08]","['19:11:23', '7']",0
4691,147,147_19.jpg,"[163.8, 0.08]","['06:04:27', '2']",0
4692,124,124_23.jpg,"[154.4, 0.08]","['16:21:51', '4']",0
4693,103,103_11.jpg,"[183.5, 0.08]","['05:03:21', '2']",0
4694,152,152_17.jpg,"[176.1, 0.08]","['00:04:06', '6']",0
4695,154,154_24.jpg,"[176.3, 0.08]","['10:20:13', '7']",0
4696,156,156_21.jpg,"[160.5, 0.08]","['03:30:07', '6']",0
4697,127,127_23.jpg,"[170.7, 0.08]","['19:42:44', '2']",0
4698,155,155_18.jpg,"[166.3, 0.08]","['06:10:00', '3']",0
4699,191,191_20.jpg,"[176.4, 0.08]","['10:27:40', '1']",0
4700,126,126_31.jpg,"[159.8, 0.08]","['16:30:48', '3']",0
4701,171,171_13.jpg,"[181.2, 0.08]","['12:25:10', '1']",0
4702,157,157_21.jpg,"[185.0, 0.08]","['12:34:15', '6']",0
4703,115,115_19.jpg,"[166.8, 0.08]","['04:54:23', '4']",0
4704,167,167_13.jpg,"[150.8, 0.08]","['15:09:42', '5']",0
4705,141,141_9.jpg,"[172.0, 0.08]","['05:10:31', '1']",0
4706,146,146_25.jpg,"[175.1, 0.08]","['14:28:11', '2']",0
4707,169,169_24.jpg,"[180.5, 0.08]","['09:18:50', '2']",0
4708,159,159_32.jpg,"[166.3, 0.08]","['04:58:01', '6']",0
4709,164,164_16.jpg,"[177.1, 0.08]","['15:08:42', '3']",0
4710,133,133_8.jpg,"[180.1, 0.08]","['11:42:33', '5']",0
4711,180,180_9.jpg,"[170.7, 0.08]","['17:59:50', '6']",0
4712,145,145_23.jpg,"[189.4, 0.08]","['05:54:02', '3']",0
4713,125,125_26.jpg,"[197.0, 0.08]","['15:11:25', '5']",0
4714,191,191_21.jpg,"[181.9, 0.08]","['09:16:36', '1']",0
4715,140,140_19.jpg,"[169.2, 0.08]","['04:39:51', '3']",0
4716,194,194_22.jpg,"[187.8, 0.08]","['20:25:07', '6']",0
4717,174,174_18.jpg,"[170.4, 0.08]","['06:21:42', '4']",0
4718,155,155_19.jpg,"[175.5, 0.08]","['19:39:50', '4']",0
4719,136,136_24.jpg,"[163.4, 0.08]","['23:37:45', '6']",0
4720,108,108_18.jpg,"[187.0, 0.08]","['04:09:14', '7']",0
4721,130,130_11.jpg,"[185.7, 0.08]","['20:07:43', '7']",0
4722,180,180_10.jpg,"[178.9, 0.08]","['11:03:08', '1']",0
4723,184,184_18.jpg,"[181.5, 0.08]","['18:23:08', '6']",0
4724,140,140_20.jpg,"[183.1, 0.08]","['03:13:41', '3']",0
4725,122,122_18.jpg,"[186.6, 0.08]","['01:50:40', '6']",0
4726,153,153_20.jpg,"[167.2, 0.08]","['14:24:46', '1']",0
4727,155,155_20.jpg,"[183.0, 0.08]","['18:47:32', '4']",0
4728,154,154_25.jpg,"[179.1, 0.08]","['10:56:14', '7']",0
4729,171,171_14.jpg,"[174.8, 0.08]","['02:05:04', '4']",0
4730,146,146_26.jpg,"[173.9, 0.08]","['08:23:37', '1']",0
4731,191,191_22.jpg,"[171.1, 0.08]","['07:01:09', '6']",0
4732,186,186_17.jpg,"[185.0, 0.08]","['12:07:43', '1']",0
4733,145,145_24.jpg,"[186.8, 0.08]","['12:02:11', '1']",0
4734,116,116_25.jpg,"[151.7, 0.08]","['16:31:04', '2']",0
4735,194,194_23.jpg,"[177.4, 0.08]","['14:44:31', '3']",0
4736,167,167_14.jpg,"[152.4, 0.08]","['22:14:49', '3']",0
4737,191,191_23.jpg,"[176.9, 0.08]","['09:56:19', '1']",0
4738,179,179_20.jpg,"[188.1, 0.08]","['18:56:00', '3']",0
4739,175,175_11.jpg,"[174.3, 0.08]","['10:17:24', '5']",0
4740,178,178_23.jpg,"[164.3, 0.08]","['05:36:04', '7']",0
4741,117,117_18.jpg,"[167.0, 0.08]","['19:30:41', '3']",0
4742,119,119_35.jpg,"[167.7, 0.08]","['14:56:48', '5']",0
4743,129,129_20.jpg,"[195.4, 0.08]","['15:14:11', '6']",0
4744,166,166_19.jpg,"[153.0, 0.08]","['02:59:10', '1']",0
4745,175,175_12.jpg,"[187.4, 0.08]","['02:10:53', '2']",0
4746,141,141_10.jpg,"[178.8, 0.08]","['05:54:03', '5']",0
4747,155,155_21.jpg,"[188.8, 0.08]","['04:29:43', '3']",0
4748,166,166_20.jpg,"[155.8, 0.08]","['02:38:18', '1']",0
4749,116,116_26.jpg,"[154.5, 0.08]","['16:31:31', '2']",0
4750,134,134_24.jpg,"[164.2, 0.08]","['00:09:42', '4']",0
4751,134,134_25.jpg,"[144.1, 0.08]","['11:17:59', '1']",0
4752,172,172_16.jpg,"[167.9, 0.08]","['20:18:02', '3']",0
4753,170,170_15.jpg,"[176.7, 0.08]","['21:58:19', '3']",0
4754,198,198_10.jpg,"[151.5, 0.08]","['19:02:45', '4']",0
4755,121,121_15.jpg,"[178.9, 0.08]","['13:24:32', '7']",0
4756,107,107_11.jpg,"[171.0, 0.08]","['12:27:14', '2']",0
4757,186,186_18.jpg,"[177.6, 0.08]","['14:39:41', '6']",0
4758,122,122_19.jpg,"[169.2, 0.08]","['21:05:40', '2']",0
4759,178,178_24.jpg,"[165.5, 0.08]","['15:10:51', '5']",0
4760,199,199_17.jpg,"[186.3, 0.08]","['11:58:02', '4']",0
4761,120,120_20.jpg,"[187.6, 0.08]","['07:48:02', '4']",0
4762,189,189_15.jpg,"[174.9, 0.08]","['14:34:10', '2']",0
4763,167,167_15.jpg,"[149.7, 0.08]","['14:47:18', '5']",0
4764,187,187_13.jpg,"[179.0, 0.08]","['10:50:33', '5']",0
4765,146,146_27.jpg,"[180.8, 0.08]","['02:31:34', '3']",0
4766,161,161_26.jpg,"[175.9, 0.08]","['21:40:32', '6']",0
4767,164,164_17.jpg,"[170.0, 0.08]","['20:12:02', '7']",0
4768,123,123_29.jpg,"[153.2, 0.08]","['23:01:45', '2']",0
4769,150,150_21.jpg,"[166.5, 0.08]","['22:06:12', '5']",0
4770,145,145_25.jpg,"[201.4, 0.08]","['05:58:37', '3']",0
4771,150,150_22.jpg,"[171.9, 0.08]","['22:11:56', '5']",0
4772,188,188_20.jpg,"[149.6, 0.08]","['02:42:32', '1']",0
4773,155,155_22.jpg,"[180.7, 0.08]","['05:30:45', '3']",0
4774,136,136_25.jpg,"[166.4, 0.08]","['05:26:15', '6']",0
4775,154,154_26.jpg,"[180.7, 0.08]","['10:28:52', '7']",0
4776,197,197_9.jpg,"[156.1, 0.08]","['04:31:29', '4']",0
4777,108,108_19.jpg,"[180.7, 0.08]","['05:13:40', '7']",0
4778,177,177_18.jpg,"[186.1, 0.08]","['11:50:07', '1']",0
4779,178,178_25.jpg,"[160.9, 0.08]","['15:29:40', '4']",0
4780,107,107_12.jpg,"[168.2, 0.08]","['00:06:37', '7']",0
4781,190,190_20.jpg,"[177.4, 0.08]","['07:26:22', '1']",0
4782,113,113_25.jpg,"[166.5, 0.08]","['02:28:55', '4']",0
4783,188,188_21.jpg,"[162.1, 0.08]","['18:37:15', '4']",0
4784,149,149_11.jpg,"[169.7, 0.08]","['09:35:56', '6']",0
4785,192,192_14.jpg,"[202.7, 0.08]","['19:04:48', '5']",0
4786,187,187_14.jpg,"[185.0, 0.08]","['11:59:16', '5']",0
4787,157,157_22.jpg,"[189.8, 0.08]","['05:01:00', '3']",0
4788,154,154_27.jpg,"[177.9, 0.08]","['12:11:04', '7']",0
4789,125,125_27.jpg,"[198.9, 0.08]","['03:41:23', '4']",0
4790,186,186_19.jpg,"[184.7, 0.08]","['08:51:22', '2']",0
4791,144,144_14.jpg,"[192.8, 0.08]","['01:17:02', '4']",0
4792,151,151_25.jpg,"[178.0, 0.08]","['21:30:09', '3']",0
4793,177,177_19.jpg,"[178.6, 0.08]","['03:29:29', '6']",0
4794,131,131_21.jpg,"[147.7, 0.08]","['13:38:31', '7']",0
4795,120,120_21.jpg,"[187.9, 0.08]","['22:09:45', '1']",0
4796,174,174_19.jpg,"[176.0, 0.08]","['07:28:47', '7']",0
4797,188,188_22.jpg,"[153.4, 0.08]","['10:34:17', '3']",0
4798,119,119_36.jpg,"[166.9, 0.08]","['21:58:08', '1']",0
4799,129,129_21.jpg,"[191.2, 0.08]","['15:29:05', '6']",0
4800,186,186_20.jpg,"[172.7, 0.08]","['14:53:02', '6']",0
4801,178,178_26.jpg,"[164.6, 0.08]","['15:44:19', '5']",0
4802,179,179_21.jpg,"[195.1, 0.08]","['08:23:23', '6']",0
4803,162,162_22.jpg,"[193.1, 0.08]","['02:26:40', '4']",0
4804,127,127_24.jpg,"[175.8, 0.08]","['19:18:09', '2']",0
4805,175,175_13.jpg,"[190.0, 0.08]","['14:05:10', '7']",0
4806,153,153_21.jpg,"[166.1, 0.08]","['14:13:52', '1']",0
4807,180,180_11.jpg,"[172.9, 0.08]","['03:06:49', '7']",0
4808,118,118_31.jpg,"[190.7, 0.08]","['20:57:47', '5']",0
4809,156,156_22.jpg,"[159.3, 0.08]","['03:05:36', '6']",0
4810,160,160_25.jpg,"[176.4, 0.08]","['15:56:35', '4']",0
4811,105,105_13.jpg,"[167.1, 0.08]","['07:47:37', '1']",0
4812,137,137_6.jpg,"[179.7, 0.08]","['08:07:58', '3']",0
4813,199,199_18.jpg,"[184.8, 0.08]","['13:35:38', '4']",0
4814,111,111_24.jpg,"[164.1, 0.08]","['13:27:22', '5']",0
4815,141,141_11.jpg,"[172.3, 0.08]","['06:30:28', '1']",0
4816,172,172_17.jpg,"[178.0, 0.08]","['17:58:08', '3']",0
4817,169,169_25.jpg,"[160.9, 0.08]","['20:51:16', '3']",0
4818,197,197_10.jpg,"[169.5, 0.08]","['03:01:22', '3']",0
4819,117,117_19.jpg,"[185.8, 0.08]","['02:09:54', '2']",0
4820,129,129_22.jpg,"[187.5, 0.08]","['15:44:32', '6']",0
4821,180,180_12.jpg,"[160.3, 0.08]","['17:59:31', '6']",0
4822,191,191_24.jpg,"[168.3, 0.08]","['08:11:21', '6']",0
4823,157,157_23.jpg,"[171.1, 0.08]","['04:46:23', '3']",0
4824,142,142_27.jpg,"[174.1, 0.08]","['16:41:02', '2']",0
4825,131,131_22.jpg,"[163.4, 0.08]","['14:56:47', '6']",0
4826,104,104_20.jpg,"[180.6, 0.08]","['21:46:58', '7']",0
4827,167,167_16.jpg,"[160.6, 0.08]","['16:05:44', '5']",0
4828,174,174_20.jpg,"[172.1, 0.08]","['07:41:54', '7']",0
4829,196,196_12.jpg,"[185.4, 0.08]","['02:13:17', '7']",0
4830,132,132_22.jpg,"[178.2, 0.08]","['22:54:51', '5']",0
4831,131,131_23.jpg,"[162.8, 0.08]","['15:30:19', '6']",0
4832,140,140_21.jpg,"[180.2, 0.08]","['04:39:22', '3']",0
4833,172,172_18.jpg,"[188.3, 0.08]","['18:46:07', '3']",0
4834,180,180_13.jpg,"[170.6, 0.08]","['03:05:45', '7']",0
4835,134,134_26.jpg,"[173.9, 0.08]","['14:28:08', '4']",0
4836,140,140_22.jpg,"[166.9, 0.08]","['13:46:58', '3']",0
4837,180,180_14.jpg,"[174.3, 0.08]","['10:18:11', '1']",0
4838,130,130_12.jpg,"[186.5, 0.08]","['23:29:09', '7']",0
4839,153,153_22.jpg,"[174.7, 0.08]","['18:04:04', '2']",0
4840,157,157_24.jpg,"[184.2, 0.08]","['21:20:20', '2']",0
4841,111,111_25.jpg,"[162.0, 0.08]","['20:53:40', '3']",0
4842,135,135_14.jpg,"[182.3, 0.08]","['23:27:08', '1']",0
4843,194,194_24.jpg,"[170.1, 0.08]","['19:46:41', '6']",0
4844,112,112_23.jpg,"[184.0, 0.08]","['02:02:22', '2']",0
4845,151,151_26.jpg,"[159.8, 0.08]","['22:03:11', '5']",0
4846,131,131_24.jpg,"[147.7, 0.08]","['15:10:48', '6']",0
4847,168,168_19.jpg,"[172.9, 0.08]","['04:51:13', '6']",0
4848,120,120_22.jpg,"[178.6, 0.08]","['07:31:07', '4']",0
4849,137,137_7.jpg,"[191.1, 0.08]","['08:02:07', '3']",0
4850,189,189_16.jpg,"[184.7, 0.08]","['05:28:15', '4']",0
4851,171,171_15.jpg,"[178.0, 0.08]","['12:19:18', '1']",0
4852,120,120_23.jpg,"[169.7, 0.08]","['07:20:44', '4']",0
4853,156,156_23.jpg,"[158.3, 0.08]","['07:21:09', '5']",0
4854,111,111_26.jpg,"[168.3, 0.08]","['20:42:01', '6']",0
4855,119,119_37.jpg,"[152.3, 0.08]","['12:53:26', '5']",0
4856,148,148_20.jpg,"[182.3, 0.08]","['10:45:14', '7']",0
4857,180,180_15.jpg,"[168.5, 0.08]","['02:50:43', '7']",0
4858,190,190_21.jpg,"[166.1, 0.08]","['00:28:53', '2']",0
4859,136,136_26.jpg,"[160.6, 0.08]","['05:03:37', '6']",0
4860,122,122_20.jpg,"[185.3, 0.08]","['02:56:51', '6']",0
4861,175,175_14.jpg,"[186.7, 0.08]","['02:06:01', '2']",0
4862,108,108_20.jpg,"[183.4, 0.08]","['14:38:35', '1']",0
4863,103,103_12.jpg,"[179.0, 0.08]","['00:40:51', '4']",0
4864,174,174_21.jpg,"[177.0, 0.08]","['05:34:47', '4']",0
4865,186,186_21.jpg,"[187.0, 0.08]","['11:42:07', '1']",0
4866,196,196_13.jpg,"[154.1, 0.08]","['18:54:40', '5']",0
4867,160,160_26.jpg,"[169.4, 0.08]","['13:18:44', '1']",0
4868,140,140_23.jpg,"[174.8, 0.08]","['03:59:25', '3']",0
4869,148,148_21.jpg,"[194.0, 0.08]","['18:57:29', '2']",0
4870,150,150_23.jpg,"[173.6, 0.08]","['15:54:29', '6']",0
4871,177,177_20.jpg,"[175.0, 0.08]","['03:33:57', '6']",0
4872,154,154_28.jpg,"[175.1, 0.08]","['05:23:25', '1']",0
4873,181,181_20.jpg,"[197.1, 0.08]","['04:21:05', '5']",0
4874,187,187_15.jpg,"[175.3, 0.08]","['17:27:33', '3']",0
4875,159,159_33.jpg,"[165.3, 0.08]","['16:50:42', '1']",0
4876,130,130_13.jpg,"[179.3, 0.08]","['09:25:15', '5']",0
4877,136,136_27.jpg,"[158.5, 0.08]","['06:00:21', '6']",0
4878,143,143_26.jpg,"[174.4, 0.08]","['09:51:22', '7']",0
4879,161,161_27.jpg,"[169.8, 0.08]","['04:06:32', '7']",0
4880,123,123_30.jpg,"[170.1, 0.08]","['23:12:02', '2']",0
4881,162,162_23.jpg,"[183.9, 0.08]","['23:17:30', '1']",0
4882,161,161_28.jpg,"[182.8, 0.08]","['21:43:21', '6']",0
4883,140,140_24.jpg,"[182.1, 0.08]","['11:15:40', '5']",0
4884,133,133_9.jpg,"[173.9, 0.08]","['09:38:55', '4']",0
4885,194,194_25.jpg,"[167.9, 0.08]","['20:13:42', '6']",0
4886,104,104_21.jpg,"[177.9, 0.08]","['01:01:40', '4']",0
4887,187,187_16.jpg,"[176.7, 0.08]","['06:25:46', '6']",0
4888,175,175_15.jpg,"[175.3, 0.08]","['09:45:30', '5']",0
4889,153,153_23.jpg,"[172.1, 0.08]","['13:52:22', '1']",0
4890,113,113_26.jpg,"[162.6, 0.08]","['03:20:21', '4']",0
4891,186,186_22.jpg,"[178.3, 0.08]","['11:47:18', '1']",0
4892,122,122_21.jpg,"[193.8, 0.08]","['13:49:48', '1']",0
4893,118,118_32.jpg,"[179.2, 0.08]","['20:43:44', '5']",0
4894,190,190_22.jpg,"[168.3, 0.08]","['23:07:57', '1']",0
4895,196,196_14.jpg,"[173.8, 0.08]","['01:55:47', '7']",0
4896,112,112_24.jpg,"[170.7, 0.08]","['01:31:06', '2']",0
4897,102,102_12.jpg,"[170.1, 0.08]","['02:06:36', '6']",0
4898,133,133_10.jpg,"[178.8, 0.08]","['09:33:27', '4']",0
4899,111,111_27.jpg,"[169.2, 0.08]","['14:21:13', '5']",0
4900,147,147_20.jpg,"[160.6, 0.08]","['01:29:14', '4']",0
4901,144,144_15.jpg,"[181.1, 0.08]","['12:40:12', '4']",0
4902,170,170_16.jpg,"[163.7, 0.08]","['20:36:40', '3']",0
4903,151,151_27.jpg,"[172.2, 0.08]","['21:32:10', '3']",0
4904,167,167_17.jpg,"[151.9, 0.08]","['14:46:09', '5']",0
4905,156,156_24.jpg,"[165.1, 0.08]","['02:49:23', '6']",0
4906,135,135_15.jpg,"[183.6, 0.08]","['01:26:18', '2']",0
4907,160,160_27.jpg,"[177.4, 0.08]","['09:05:29', '7']",0
4908,113,113_27.jpg,"[154.5, 0.08]","['19:02:14', '1']",0
4909,143,143_27.jpg,"[173.9, 0.08]","['11:08:45', '6']",0
4910,192,192_15.jpg,"[188.7, 0.08]","['12:22:06', '3']",0
4911,105,105_14.jpg,"[167.6, 0.08]","['06:59:05', '5']",0
4912,174,174_22.jpg,"[176.4, 0.08]","['07:24:15', '7']",0
4913,173,173_19.jpg,"[174.9, 0.08]","['00:48:10', '4']",0
4914,150,150_24.jpg,"[165.9, 0.08]","['15:11:13', '6']",0
4915,122,122_22.jpg,"[172.1, 0.08]","['19:09:26', '2']",0
4916,136,136_28.jpg,"[157.6, 0.08]","['04:45:05', '6']",0
4917,128,128_22.jpg,"[187.9, 0.08]","['06:36:01', '4']",0
4918,159,159_34.jpg,"[180.5, 0.08]","['12:51:36', '3']",0
4919,121,121_16.jpg,"[183.3, 0.08]","['12:55:28', '7']",0
4920,131,131_25.jpg,"[157.8, 0.08]","['15:30:35', '6']",0
4921,147,147_21.jpg,"[159.8, 0.08]","['04:25:45', '2']",0
4922,104,104_22.jpg,"[175.8, 0.08]","['00:49:49', '4']",0
4923,155,155_23.jpg,"[180.0, 0.08]","['05:36:26', '3']",0
4924,188,188_23.jpg,"[157.1, 0.08]","['02:12:22', '1']",0
4925,113,113_28.jpg,"[152.6, 0.08]","['18:06:57', '1']",0
4926,190,190_23.jpg,"[180.1, 0.08]","['08:31:52', '1']",0
4927,105,105_15.jpg,"[162.4, 0.08]","['08:03:36', '1']",0
4928,102,102_13.jpg,"[175.1, 0.08]","['21:54:32', '6']",0
4929,154,154_29.jpg,"[186.2, 0.08]","['03:14:31', '1']",0
4930,172,172_19.jpg,"[178.2, 0.08]","['07:26:37', '6']",0
4931,131,131_26.jpg,"[164.6, 0.08]","['12:09:25', '7']",0
4932,160,160_28.jpg,"[175.4, 0.08]","['16:26:05', '4']",0
4933,171,171_16.jpg,"[173.9, 0.08]","['00:59:10', '4']",0
4934,182,182_15.jpg,"[181.6, 0.08]","['08:09:57', '2']",0
4935,146,146_28.jpg,"[174.2, 0.08]","['07:57:19', '1']",0
4936,112,112_25.jpg,"[182.7, 0.08]","['12:48:52', '3']",0
4937,165,165_17.jpg,"[174.7, 0.08]","['00:26:08', '3']",0
4938,192,192_16.jpg,"[207.6, 0.08]","['12:49:28', '3']",0
4939,195,195_18.jpg,"[178.4, 0.08]","['11:17:03', '2']",0
4940,173,173_20.jpg,"[179.0, 0.08]","['02:34:34', '4']",0
4941,179,179_22.jpg,"[188.6, 0.08]","['08:22:37', '6']",0
4942,177,177_21.jpg,"[173.8, 0.08]","['11:33:57', '1']",0
4943,148,148_22.jpg,"[193.5, 0.08]","['19:23:41', '2']",0
4944,169,169_26.jpg,"[174.8, 0.08]","['13:31:44', '5']",0
4945,169,169_27.jpg,"[155.8, 0.08]","['13:03:05', '5']",0
4946,172,172_20.jpg,"[174.7, 0.08]","['21:27:55', '1']",0
4947,183,183_22.jpg,"[159.4, 0.08]","['19:57:35', '4']",0
4948,169,169_28.jpg,"[169.1, 0.08]","['12:48:31', '5']",0
4949,128,128_23.jpg,"[186.6, 0.08]","['16:04:41', '3']",0
4950,122,122_23.jpg,"[184.9, 0.08]","['03:15:51', '6']",0
4951,130,130_14.jpg,"[188.7, 0.08]","['09:17:33', '5']",0
4952,167,167_18.jpg,"[156.4, 0.08]","['03:37:28', '4']",0
4953,200,200_14.jpg,"[180.2, 0.08]","['22:52:28', '5']",0
4954,154,154_30.jpg,"[187.1, 0.08]","['10:31:04', '7']",0
4955,114,114_20.jpg,"[178.3, 0.08]","['05:27:03', '4']",0
4956,143,143_28.jpg,"[180.0, 0.08]","['13:14:35', '6']",0
4957,145,145_26.jpg,"[175.5, 0.08]","['11:52:06', '1']",0
4958,144,144_16.jpg,"[172.7, 0.08]","['22:04:20', '2']",0
4959,135,135_16.jpg,"[180.0, 0.08]","['15:13:31', '7']",0
4960,148,148_23.jpg,"[176.0, 0.08]","['19:45:25', '2']",0
4961,167,167_19.jpg,"[150.5, 0.08]","['22:23:05', '3']",0
4962,195,195_19.jpg,"[160.7, 0.08]","['12:08:41', '2']",0
4963,108,108_21.jpg,"[189.9, 0.08]","['14:21:44', '1']",0
4964,132,132_23.jpg,"[173.3, 0.08]","['22:23:47', '5']",0
4965,119,119_38.jpg,"[165.2, 0.08]","['13:57:57', '5']",0
4966,187,187_17.jpg,"[173.3, 0.08]","['17:08:27', '3']",0
4967,176,176_17.jpg,"[188.9, 0.08]","['20:59:40', '7']",0
4968,103,103_13.jpg,"[174.3, 0.08]","['09:55:29', '7']",0
4969,189,189_17.jpg,"[173.5, 0.08]","['17:24:32', '6']",0
4970,113,113_29.jpg,"[167.7, 0.08]","['03:24:55', '4']",0
4971,147,147_22.jpg,"[163.2, 0.08]","['04:49:56', '2']",0
4972,189,189_18.jpg,"[168.0, 0.08]","['17:01:16', '6']",0
4973,149,149_12.jpg,"[161.9, 0.08]","['21:59:22', '2']",0
4974,107,107_13.jpg,"[173.4, 0.08]","['00:05:37', '7']",0
4975,120,120_24.jpg,"[178.2, 0.08]","['07:20:51', '4']",0
4976,161,161_29.jpg,"[182.1, 0.08]","['22:17:04', '6']",0
4977,141,141_12.jpg,"[173.0, 0.08]","['06:44:43', '1']",0
4978,151,151_28.jpg,"[170.5, 0.08]","['21:32:53', '3']",0
4979,147,147_23.jpg,"[155.0, 0.08]","['15:18:57', '5']",0
4980,195,195_20.jpg,"[178.0, 0.08]","['09:19:31', '6']",0
4981,152,152_18.jpg,"[175.8, 0.08]","['05:10:55', '7']",0
4982,150,150_25.jpg,"[182.5, 0.08]","['18:27:48', '7']",0
4983,188,188_24.jpg,"[166.6, 0.08]","['18:20:14', '4']",0
4984,105,105_16.jpg,"[168.5, 0.08]","['06:45:11', '5']",0
4985,195,195_21.jpg,"[178.1, 0.08]","['12:30:10', '2']",0
4986,168,168_20.jpg,"[170.6, 0.08]","['03:55:08', '6']",0
4987,153,153_24.jpg,"[164.2, 0.08]","['15:03:37', '2']",0
4988,128,128_24.jpg,"[196.3, 0.08]","['16:04:06', '3']",0
4989,114,114_21.jpg,"[169.6, 0.08]","['20:05:06', '6']",0
4990,175,175_16.jpg,"[187.7, 0.08]","['02:06:22', '2']",0
4991,186,186_23.jpg,"[175.1, 0.08]","['12:14:33', '1']",0
4992,184,184_19.jpg,"[175.0, 0.08]","['18:05:06', '6']",0
4993,143,143_29.jpg,"[176.6, 0.08]","['10:05:17', '7']",0
4994,147,147_24.jpg,"[156.5, 0.08]","['01:19:25', '4']",0
4995,135,135_17.jpg,"[183.7, 0.08]","['15:56:14', '7']",0
4996,119,119_39.jpg,"[167.6, 0.08]","['01:57:38', '7']",0
4997,181,181_21.jpg,"[185.9, 0.08]","['04:53:41', '5']",0
4998,152,152_19.jpg,"[180.6, 0.08]","['03:47:26', '7']",0
4999,138,138_23.jpg,"[163.0, 0.08]","['01:10:06', '1']",0
5000,155,155_24.jpg,"[179.2, 0.08]","['18:31:32', '4']",0
5001,197,197_11.jpg,"[163.5, 0.08]","['05:06:13', '4']",0
5002,151,151_29.jpg,"[173.0, 0.08]","['22:06:51', '3']",0
5003,108,108_22.jpg,"[185.0, 0.08]","['14:51:58', '1']",0
5004,170,170_17.jpg,"[172.4, 0.08]","['03:02:48', '7']",0
5005,113,113_30.jpg,"[176.0, 0.08]","['18:23:41', '1']",0
5006,168,168_21.jpg,"[176.2, 0.08]","['04:10:20', '5']",0
5007,168,168_22.jpg,"[173.0, 0.08]","['04:51:12', '6']",0
5008,184,184_20.jpg,"[183.5, 0.08]","['13:58:19', '5']",0
5009,191,191_25.jpg,"[172.9, 0.08]","['11:04:00', '1']",0
5010,197,197_12.jpg,"[172.8, 0.08]","['01:16:02', '2']",0
5011,196,196_15.jpg,"[181.4, 0.08]","['01:26:15', '7']",0
5012,187,187_18.jpg,"[190.6, 0.08]","['06:12:44', '6']",0
5013,147,147_25.jpg,"[166.4, 0.08]","['03:11:16', '4']",0
5014,121,121_17.jpg,"[179.7, 0.08]","['08:06:01', '5']",0
5015,139,139_22.jpg,"[186.9, 0.08]","['10:05:06', '3']",0
5016,183,183_23.jpg,"[170.3, 0.08]","['15:11:14', '3']",0
5017,122,122_24.jpg,"[178.5, 0.08]","['13:34:20', '1']",0
5018,138,138_24.jpg,"[162.0, 0.08]","['10:43:38', '7']",0
5019,142,142_28.jpg,"[162.9, 0.08]","['03:50:35', '1']",0
5020,111,111_28.jpg,"[169.4, 0.08]","['20:06:45', '3']",0
5021,167,167_20.jpg,"[150.7, 0.08]","['14:44:03', '5']",0
5022,163,163_24.jpg,"[164.1, 0.08]","['14:25:26', '6']",0
5023,181,181_22.jpg,"[192.9, 0.08]","['06:26:00', '7']",0
5024,166,166_21.jpg,"[160.0, 0.08]","['19:00:25', '1']",0
5025,128,128_25.jpg,"[182.0, 0.08]","['06:11:33', '4']",0
5026,116,116_27.jpg,"[162.5, 0.08]","['03:49:56', '3']",0
5027,164,164_18.jpg,"[170.0, 0.08]","['15:40:57', '3']",0
5028,171,171_17.jpg,"[175.8, 0.08]","['01:28:32', '4']",0
5029,190,190_24.jpg,"[179.6, 0.08]","['07:12:04', '1']",0
5030,162,162_24.jpg,"[199.8, 0.08]","['15:34:30', '2']",0
5031,183,183_24.jpg,"[170.5, 0.08]","['14:30:55', '3']",0
5032,185,185_12.jpg,"[176.7, 0.08]","['07:27:14', '7']",0
5033,102,102_14.jpg,"[170.1, 0.08]","['13:51:01', '7']",0
5034,144,144_17.jpg,"[177.7, 0.08]","['22:23:05', '2']",0
5035,120,120_25.jpg,"[181.6, 0.08]","['13:36:19', '3']",0
5036,200,200_15.jpg,"[188.1, 0.08]","['23:11:48', '2']",0
5037,148,148_24.jpg,"[193.5, 0.08]","['06:44:06', '5']",0
5038,190,190_25.jpg,"[177.6, 0.08]","['00:42:43', '3']",0
5039,187,187_19.jpg,"[181.0, 0.08]","['05:53:05', '6']",0
5040,105,105_17.jpg,"[174.8, 0.08]","['23:38:21', '7']",0
5041,128,128_26.jpg,"[181.1, 0.08]","['15:53:13', '3']",0
5042,182,182_16.jpg,"[177.3, 0.08]","['11:21:55', '2']",0
5043,199,199_19.jpg,"[173.4, 0.08]","['13:15:10', '4']",0
5044,153,153_25.jpg,"[162.8, 0.08]","['19:18:35', '2']",0
5045,145,145_27.jpg,"[200.1, 0.08]","['14:39:14', '3']",0
5046,164,164_19.jpg,"[177.1, 0.08]","['16:15:42', '3']",0
5047,144,144_18.jpg,"[174.6, 0.08]","['23:10:23', '2']",0
5048,160,160_29.jpg,"[168.4, 0.08]","['17:49:11', '4']",0
